392.76544870316,	0.0063405797
393.901850795831,	0.0150282078
395.040050282086,	0.0193843666
396.176452374757,	0.0280719947
397.312854467429,	0.0367596227
397.882852907347,	0.0367719675
399.019255000019,	0.0454595956
400.155657092691,	0.0541472237
401.293856578945,	0.0585033825
401.862057625281,	0.0628471965
402.998459717952,	0.0715348246
404.136659204207,	0.0758909834
405.273061296878,	0.0845786115
405.841262343213,	0.0889224255
406.979461829468,	0.0932785843
408.117661315723,	0.0976347431
409.254063408395,	0.1063223712
409.82226445473,	0.1106661852
410.958666547402,	0.1193538133
412.096866033657,	0.1237099721
413.231470732745,	0.1367290695
413.799671779081,	0.1410728835
414.93427647817,	0.1540919808
416.067083783676,	0.1714425475
417.203485876348,	0.1801301755
417.769889529101,	0.1888054589
418.902696834607,	0.2061560255
420.039098927279,	0.2148436536
421.175501019951,	0.2235312816
422.311903112622,	0.2322189097
422.878306765375,	0.240894193
424.009316677299,	0.2625762289
425.142123982805,	0.2799267955
426.273133894729,	0.3016088314
426.839537547482,	0.3102841148
427.972344852987,	0.3276346814
429.105152158494,	0.344985248
430.241554251166,	0.3536728761
430.804363116754,	0.3710110979
431.935373028677,	0.3926931338
433.068180334183,	0.4100437005
434.200987639689,	0.4273942671
435.33020015803,	0.4534077723
435.898401204366,	0.4577515863
437.02941111629,	0.4794336222
438.160421028213,	0.5011156581
439.293228333719,	0.5184662247
439.859631986472,	0.527141508
440.992439291979,	0.5444920747
442.125246597484,	0.5618426413
443.258053902991,	0.5791932079
443.824457555744,	0.5878684912
444.95726486125,	0.6052190578
446.090072166757,	0.6225696245
447.215689897932,	0.6572460682
447.780296157102,	0.6702528208
448.911306069026,	0.6919348567
450.040518587367,	0.7179483618
451.175123286456,	0.7309674592
452.304335804796,	0.7569809644
452.870739457549,	0.7656562477
453.99995197589,	0.7916697529
455.129164494231,	0.817683258
456.260174406155,	0.8393652939
456.826578058907,	0.8480405772
457.959385364414,	0.8653911439
459.09219266992,	0.8827417105
460.226797369009,	0.8957608078
460.794998415345,	0.9001046219
461.929603114434,	0.9131237192
463.064207813523,	0.9261428166
464.195217725446,	0.9478248525
465.328025030951,	0.9651754191
465.894428683706,	0.9738507024
467.030830776377,	0.9825383305
468.169030262632,	0.9868944893
469.307229748886,	0.9912506481
469.877228188804,	0.9912629929
471.015427675059,	0.9956191517
472.153627161313,	0.9999753105
473.29362404115,	1
473.865419874651,	0.9956808755
475.007214148071,	0.9913740957
476.149008421491,	0.987067316
477.294397482076,	0.9740975977
477.866193315578,	0.9697784732
479.015177163328,	0.9481458164
480.162363617496,	0.9308446288
481.309550071664,	0.9135434412
481.881345905164,	0.9092243167
483.028532359333,	0.8919231292
484.175718813501,	0.8746219416
485.322905267669,	0.857320754
485.896498494753,	0.8486701602
487.045482342504,	0.8270375034
488.196263583837,	0.8010733773
488.769856810921,	0.7924227835
489.915245871506,	0.7794530652
491.071419293588,	0.7404945313
492.218605747756,	0.7231933437
492.79219897484,	0.7145427499
493.94118282259,	0.6929100931
495.091964063924,	0.666945967
496.240947911674,	0.6453133101
496.819933319507,	0.6236683085
497.965322380092,	0.6106985902
499.114306227842,	0.5890659334
500.265087469176,	0.5631018073
500.83868069626,	0.5544512135
501.996651511924,	0.5111612103
503.142040572509,	0.498191492
504.29102442026,	0.4765588351
504.866415040927,	0.4635767721
506.015398888677,	0.4419441153
507.164382736428,	0.4203114584
508.311569190596,	0.4030102708
508.883365024097,	0.3986911463
510.032348871848,	0.3770584895
511.177737932433,	0.3640887712
512.3249243866,	0.3467875836
512.898517613685,	0.3381369899
514.047501461435,	0.316504333
515.203674883517,	0.2775457991
515.775470717018,	0.2732266746
516.920859777602,	0.2602569563
518.062654051023,	0.2559501765
519.209840505191,	0.238648989
519.783433732275,	0.2299983952
520.934214973609,	0.2040342691
522.077806640611,	0.19539602
523.221398307614,	0.186757771
523.793194141114,	0.1824386465
524.936785808117,	0.1738003975
526.078580081537,	0.1694936178
527.223969142122,	0.1565238995
527.795764975624,	0.152204775
528.937559249043,	0.1478979952
530.07755612888,	0.1479226847
531.2193504023,	0.143615905
531.789348842219,	0.1436282498
532.931143115639,	0.13932147
534.074734782641,	0.130683221
535.216529056061,	0.1263764413
535.788324889561,	0.1220573167
536.930119162982,	0.117750537
538.073710829984,	0.109112288
539.215505103404,	0.1048055082
539.787300936905,	0.1004863837
540.929095210324,	0.096179604
542.070889483745,	0.0918728242
543.212683757165,	0.0875660445
543.784479590666,	0.08324692
544.924476470503,	0.0832716095
546.068068137506,	0.0746333605
547.208065017343,	0.07465805
547.779860850844,	0.0703389255
548.919857730681,	0.070363615
550.065246791266,	0.0573938967
551.205243671103,	0.0574185863
551.777039504605,	0.0530994618
552.918833778024,	0.048792682
554.058830657862,	0.0488173716
555.198827537699,	0.0488420611
555.7706233712,	0.0445229366
556.91241764462,	0.0402161568
558.054211918039,	0.0359093771
559.197803585042,	0.0272711281
559.771396812126,	0.0186205343
