327.985845887244,	0.1740659773
329.121402065633,	0.1871078533
330.256285919465,	0.2044918758
331.391842097854,	0.2175337518
332.527398276244,	0.2305756277
333.09484020316,	0.239267639
334.230396381549,	0.2523095149
335.365952559939,	0.2653513909
336.502181062886,	0.2740511202
337.069622989802,	0.2827431315
338.204506843634,	0.300127154
339.340735346581,	0.3088268833
340.476291524971,	0.3218687593
341.043061127329,	0.3349029172
342.17794498116,	0.3522869398
343.312828834992,	0.3696709624
344.447712688823,	0.387054985
345.015154615739,	0.3957469963
346.150038469571,	0.4131310188
347.28559464796,	0.4261728948
348.419806177234,	0.447899064
348.987920428708,	0.4522489286
350.123476607097,	0.4652908046
351.258360460929,	0.4826748272
352.391899665645,	0.508743143
353.527455844034,	0.521785019
354.09489777095,	0.5304770303
355.229781624782,	0.5478610529
356.364665478613,	0.5652450754
357.500221657003,	0.5782869514
358.067663583918,	0.5869789627
359.201875113192,	0.6087051319
360.33810361614,	0.6174048612
361.469625847181,	0.656499617
362.037067774097,	0.6651916283
363.171951627929,	0.6825756509
364.307507806318,	0.6956175268
365.443063984708,	0.7086594027
366.010505911624,	0.717351414
367.145389765455,	0.7347354366
368.278928970171,	0.7608037525
369.413812824003,	0.7781877751
370.549369002392,	0.791229651
371.116810929308,	0.7999216623
372.25169478314,	0.8173056849
373.387250961529,	0.8303475608
374.522807139919,	0.8433894368
375.090249066835,	0.8520814481
376.225805245224,	0.865123324
377.360016774498,	0.8868494932
378.494228303771,	0.9085756624
379.060325581571,	0.925951967
380.196554084519,	0.9346516963
381.332782587466,	0.9433514256
382.469011090414,	0.9520511549
383.037125341888,	0.9564010195
384.173353844835,	0.9651007488
385.309582347783,	0.9738004781
386.446483175288,	0.9781580608
387.014597426762,	0.9825079254
388.151498254267,	0.9868655081
389.288399081773,	0.9912230907
390.425299909277,	0.9955806734
390.99408648531,	0.9955883914
392.131659637373,	0.9956038274
393.268560464879,	0.99996141
394.406133616942,	0.999976846
395.543706769006,	0.999992282
396.112493345037,	1
397.250738821659,	0.9956732894
398.38898429828,	0.9913465787
399.527229774902,	0.9870198681
400.096688675491,	0.9826854394
401.234934152113,	0.9783587288
402.373179628734,	0.9740320181
403.511425105354,	0.9697053075
404.080211681387,	0.9697130255
405.219129482566,	0.9610441682
406.357374959188,	0.9567174575
407.495620435809,	0.9523907469
408.065079336399,	0.9480563182
409.204669462136,	0.9350453143
410.343587263315,	0.926376457
411.483177389053,	0.9133654531
412.051963965084,	0.9133731711
413.192898739938,	0.8916778738
414.331144216559,	0.8873511632
415.470062017738,	0.8786823059
416.040865567444,	0.865663584
417.179783368623,	0.8569947267
418.318701169803,	0.8483258694
419.457618970982,	0.8396570121
420.027077871572,	0.8353225834
421.165995672751,	0.8266537262
422.305585798488,	0.8136427222
423.444503599668,	0.8049738649
424.014634824815,	0.7962972896
425.153552625995,	0.7876284323
426.293142751732,	0.7746174284
427.432732877469,	0.7616064245
428.002191778059,	0.7572719958
429.143126552912,	0.7355766986
430.282716678649,	0.7225656946
431.422979128945,	0.7052125441
431.993110354091,	0.6965359688
433.132028155272,	0.6878671115
434.271618281009,	0.6748561075
435.411208406746,	0.6618451036
436.550798532484,	0.6488340997
437.120257433073,	0.644499671
438.259847558811,	0.6314886671
439.39876535999,	0.6228198098
440.539700134843,	0.6011245126
441.109831359991,	0.5924479373
442.249421485728,	0.5794369333
443.390356260581,	0.5577416361
444.528601737203,	0.5534149255
445.098060637792,	0.5490804968
446.236978438972,	0.5404116395
447.376568564709,	0.5274006356
448.515486365888,	0.5187317783
449.085617591036,	0.510055203
450.223863067657,	0.5057284923
451.364125517953,	0.4883753418
452.503043319131,	0.4797064845
453.073846868837,	0.4666877625
454.213436994575,	0.4536767586
455.354371769428,	0.4319814614
456.493289570607,	0.4233126041
457.062748471197,	0.4189781754
458.202338596934,	0.4059671715
459.341256398114,	0.3972983142
460.481518848409,	0.3799451636
461.050305424441,	0.3799528816
462.190567874736,	0.362599731
463.328813351357,	0.3582730204
464.467731152537,	0.3496041631
465.037862377684,	0.3409275878
466.176780178864,	0.3322587305
467.316370304601,	0.3192477266
468.455960430338,	0.3062367226
469.025419330928,	0.301902294
470.165009456665,	0.28889129
471.303927257844,	0.2802224328
472.442845059024,	0.2715535755
473.012303959613,	0.2672191468
474.151221760793,	0.2585502895
475.29081188653,	0.2455392856
476.429729687709,	0.2368704283
476.999188588299,	0.2325359996
478.139451038594,	0.2151828491
479.277696515216,	0.2108561384
480.416614316395,	0.2021872811
480.986073216985,	0.1978528525
482.124991018164,	0.1891839952
483.264581143901,	0.1761729912
484.403498945081,	0.167504134
485.54241674626,	0.1588352767
486.11187564685,	0.154500848
487.250793448029,	0.1458319907
488.389711249208,	0.1371631334
489.528629050388,	0.1284942761
490.098087950977,	0.1241598475
491.236333427599,	0.1198331368
492.375251228778,	0.1111642796
493.5134967054,	0.1068375689
494.082955605989,	0.1025031403
495.221201082611,	0.0981764296
496.36011888379,	0.0895075723
497.498364360411,	0.0851808617
498.067823261001,	0.080846433
499.206068737622,	0.0765197224
500.344986538802,	0.0678508651
501.483232015422,	0.0635241544
502.052690916013,	0.0591897258
503.19228104175,	0.0461787219
504.331198842929,	0.0375098646
505.470116644109,	0.0288410073
506.039575544698,	0.0245065786
