380	0.00001137
382.5	0.00001044
385	0.00000941
387.5	0.00000917
390	0.00000851
392.5	0.00000829
395	0.00000813
397.5	0.00000775
400	0.00000663
402.5	0.00000579
405	0.0000053
407.5	0.00000503
410	0.00000473
412.5	0.00000452
415	0.00000444
417.5	0.00000442
420	0.00000454
422.5	0.00000474
425	0.00000478
427.5	0.00000482
430	0.00000495
432.5	0.00000504
435	0.0000053
437.5	0.0000058
440	0.00000635
442.5	0.00000696
445	0.00000751
447.5	0.0000083
450	0.00000922
452.5	0.00000969
455	0.00000962
457.5	0.00000957
460	0.00000979
462.5	0.00001005
465	0.00001011
467.5	0.0000102
470	0.0000106
472.5	0.0000109
475	0.0000114
477.5	0.0000121
480	0.0000127
482.5	0.0000131
485	0.0000136
487.5	0.0000144
490	0.000015
492.5	0.0000162
495	0.0000173
497.5	0.0000191
500	0.0000204
502.5	0.0000228
505	0.0000256
507.5	0.000028
510	0.0000325
512.5	0.0000372
515	0.0000396
517.5	0.0000399
520	0.0000409
522.5	0.0000416
525	0.0000417
527.5	0.0000428
530	0.0000434
532.5	0.0000447
535	0.0000452
537.5	0.0000466
540	0.0000474
542.5	0.0000489
545	0.0000511
547.5	0.0000537
550	0.0000565
552.5	0.0000593
555	0.0000596
557.5	0.0000606
560	0.0000619
562.5	0.000064
565	0.0000642
567.5	0.0000672
570	0.0000695
572.5	0.0000733
575	0.0000772
577.5	0.0000836
580	0.0000896
582.5	0.0000989
585	0.00011
587.5	0.000122
590	0.0001351
592.5	0.0001516
595	0.0001672
597.5	0.0001925
600	0.0002224
602.5	0.000247
605	0.0002577
607.5	0.0002629
610	0.0002644
612.5	0.0002665
615	0.0002678
617.5	0.0002707
620	0.0002755
622.5	0.000281
625	0.0002834
627.5	0.0002904
630	0.0002916
632.5	0.0002995
635	0.0003012
637.5	0.0003077
640	0.0003108
642.5	0.000322
645	0.000325
647.5	0.000335
650	0.00034
652.5	0.000358
655	0.000371
657.5	0.000393
660	0.00041
662.5	0.000424
665	0.000429
667.5	0.000436
670	0.000439
672.5	0.000448
675	0.000448
677.5	0.000461
680	0.000465
682.5	0.000478
685	0.000486
687.5	0.000502
690	0.000516
692.5	0.000538
695	0.000559
697.5	0.000592
700	0.000624
702.5	0.000663
705	0.000704
707.5	0.000756
710	0.000827
712.5	0.000914
715	0.001007
717.5	0.001119
720	0.001231
722.5	0.001356
725	0.001489
727.5	0.001678

